Threshold,Precision,Recall,AUROC,Accuracy
0.49899799599198397,0.7237801285695854,0.736,0.7757849462365591,0.7021897810218978
0.49939879759519035,0.7224421195048402,0.744,0.779010752688172,0.7036496350364964
0.4997995991983968,0.7366183060794109,0.7386666666666667,0.7803225806451612,0.710948905109489
0.5002004008016032,0.7300352435589823,0.7306666666666667,0.775010752688172,0.7036496350364965
0.5006012024048097,0.7260476854053095,0.7333333333333334,0.7794838709677419,0.7021897810218978
0.5010020040080161,0.7311647621815949,0.7386666666666667,0.776494623655914,0.708029197080292
0.5014028056112224,0.7293351526498848,0.744,0.7796989247311827,0.7080291970802921
0.5018036072144288,0.7280085122076618,0.7333333333333334,0.7783010752688171,0.7051094890510949
0.5022044088176353,0.7360514233479746,0.7173333333333334,0.7803225806451612,0.7036496350364964
0.5026052104208417,0.7289232330328221,0.7413333333333334,0.7792258064516129,0.708029197080292
0.503006012024048,0.7288850717061094,0.7306666666666668,0.779010752688172,0.7036496350364964
0.5034068136272545,0.7260668661438879,0.7253333333333333,0.7741935483870968,0.7007299270072993
0.5038076152304609,0.7214554284972075,0.728,0.7783010752688172,0.6963503649635037
0.5042084168336673,0.7289695879782426,0.7333333333333334,0.7759784946236559,0.7051094890510949
0.5046092184368738,0.7334139506484117,0.7333333333333333,0.7761290322580645,0.7080291970802919
0.5050100200400801,0.7242161425101088,0.736,0.7760215053763442,0.7007299270072993
0.5054108216432865,0.7312753743047127,0.7280000000000001,0.7770967741935484,0.7051094890510948
0.505811623246493,0.7355203862352038,0.7386666666666667,0.7743870967741936,0.710948905109489
0.5062124248496994,0.7358114058209365,0.72,0.779741935483871,0.7051094890510949
0.5066132264529059,0.7373541901519636,0.72,0.7745806451612902,0.7065693430656934
0.5070140280561122,0.733766822887097,0.7253333333333333,0.7767956989247312,0.7051094890510949
0.5074148296593186,0.7379720879526396,0.7226666666666668,0.7769462365591397,0.708029197080292
0.507815631262525,0.7320340638394907,0.712,0.7754623655913979,0.6992700729927007
0.5082164328657315,0.7395718549489122,0.7173333333333333,0.7793763440860214,0.7065693430656934
0.5086172344689379,0.7284841713309229,0.7226666666666667,0.7759569892473117,0.7007299270072993
0.5090180360721442,0.7200730519480519,0.712,0.7737634408602151,0.6905109489051096
0.5094188376753507,0.7218234985575662,0.7306666666666667,0.7736989247311828,0.6992700729927006
0.5098196392785571,0.727777989922987,0.72,0.7780000000000001,0.6992700729927007
0.5102204408817635,0.729181949784075,0.728,0.7800215053763441,0.7036496350364964
0.5106212424849699,0.73934094495498,0.7200000000000001,0.780258064516129,0.708029197080292
0.5110220440881763,0.7379746715273031,0.72,0.7773978494623656,0.7065693430656934
0.5114228456913827,0.7398100074019068,0.712,0.7780215053763441,0.7051094890510947
0.5118236472945892,0.731653672138712,0.7146666666666667,0.774279569892473,0.7007299270072993
0.5122244488977956,0.7312360080909779,0.7226666666666667,0.780516129032258,0.7036496350364964
0.512625250501002,0.7370078779667821,0.72,0.7752473118279569,0.7065693430656934
0.5130260521042084,0.7314840134989389,0.6906666666666668,0.776516129032258,0.6919708029197079
0.5134268537074148,0.7375104458014954,0.6933333333333334,0.7730537634408602,0.6963503649635037
0.5138276553106212,0.7279155848510687,0.7066666666666667,0.7793978494623655,0.6948905109489051
0.5142284569138277,0.7334070993656983,0.7200000000000001,0.7754838709677419,0.7036496350364964
0.514629258517034,0.7301136052119135,0.7066666666666667,0.774279569892473,0.6963503649635037
0.5150300601202404,0.7256033602524831,0.7040000000000001,0.7788172043010753,0.691970802919708
0.5154308617234469,0.736833368825113,0.7013333333333333,0.7739354838709677,0.6992700729927008
0.5158316633266533,0.7407646588384293,0.7146666666666667,0.7793118279569892,0.7065693430656934
0.5162324649298597,0.7380365992602453,0.704,0.7751827956989248,0.7007299270072994
0.5166332665330662,0.7333057125618575,0.7040000000000001,0.7787741935483872,0.6978102189781021
0.5170340681362725,0.7387304018093422,0.7146666666666667,0.7769462365591397,0.7036496350364964
0.5174348697394789,0.7422756160279668,0.6986666666666667,0.7803010752688172,0.7021897810218978
0.5178356713426854,0.7446540203716603,0.6986666666666667,0.7765376344086021,0.7036496350364964
0.5182364729458918,0.7326186692499167,0.712,0.7770322580645163,0.6992700729927008
0.5186372745490981,0.7339984775403519,0.7066666666666667,0.7738924731182796,0.6992700729927007
0.5190380761523046,0.737959150770304,0.704,0.7772043010752688,0.7007299270072993
0.519438877755511,0.7396444358638575,0.6906666666666667,0.7784731182795699,0.6978102189781021
0.5198396793587174,0.7412697583947583,0.688,0.7747526881720431,0.6978102189781021
0.5202404809619239,0.7364862448141136,0.6933333333333334,0.7739569892473118,0.6963503649635036
0.5206412825651302,0.7364814416837668,0.6826666666666668,0.7786451612903226,0.6919708029197079
0.5210420841683366,0.7397329251934378,0.7066666666666667,0.7768387096774194,0.7036496350364964
0.5214428857715431,0.7262718980097682,0.6986666666666667,0.7748387096774193,0.6905109489051094
0.5218436873747495,0.7462785813696489,0.72,0.778021505376344,0.7124087591240876
0.522244488977956,0.7418722943722943,0.704,0.7708172043010754,0.7036496350364964
0.5226452905811623,0.748204877754058,0.6853333333333333,0.7762795698924732,0.7007299270072993
0.5230460921843687,0.7426793998474487,0.6960000000000001,0.7785806451612902,0.7007299270072993
0.5234468937875751,0.7360369920932136,0.696,0.7745806451612903,0.6963503649635037
0.5238476953907816,0.7320566306671783,0.696,0.7775913978494623,0.6948905109489052
0.524248496993988,0.7377732871540921,0.6960000000000001,0.7801505376344086,0.6978102189781021
0.5246492985971943,0.7377168674600945,0.7013333333333334,0.7773548387096774,0.7007299270072992
0.5250501002004008,0.7477713204442171,0.6880000000000001,0.7807096774193549,0.7021897810218978
0.5254509018036072,0.7331921164830819,0.6960000000000001,0.7770322580645161,0.6948905109489052
0.5258517034068136,0.7387835779240411,0.6986666666666667,0.774731182795699,0.6992700729927006
0.52625250501002,0.7358657937078404,0.6826666666666666,0.7760430107526882,0.6919708029197081
0.5266533066132264,0.7555017161770962,0.688,0.7739139784946236,0.7065693430656934
0.5270541082164328,0.7382073482073482,0.6906666666666667,0.7724301075268818,0.6963503649635037
0.5274549098196393,0.7418317327259685,0.704,0.778258064516129,0.7036496350364965
0.5278557114228457,0.7261215960728382,0.6719999999999999,0.7773763440860216,0.6817518248175183
0.5282565130260521,0.7459277851857662,0.7066666666666667,0.7821505376344086,0.708029197080292
0.5286573146292585,0.7385995852529247,0.6853333333333333,0.7711612903225807,0.6948905109489052
0.5290581162324649,0.7487174939806519,0.6853333333333333,0.7775913978494623,0.7021897810218978
0.5294589178356713,0.7498120933703332,0.6826666666666666,0.7753118279569893,0.7007299270072993
0.5298597194388778,0.740810621394084,0.6799999999999999,0.779483870967742,0.6948905109489051
0.5302605210420841,0.7347911122763322,0.6799999999999999,0.7808172043010753,0.6905109489051096
0.5306613226452905,0.7458341744772892,0.6826666666666666,0.7799139784946236,0.6978102189781022
0.531062124248497,0.7512449965493444,0.6639999999999999,0.775010752688172,0.6948905109489052
0.5314629258517034,0.7510142931265336,0.6746666666666667,0.7793548387096774,0.6992700729927008
0.5318637274549098,0.7385283916085379,0.6746666666666667,0.7776344086021505,0.6905109489051096
0.5322645290581163,0.7473566359049395,0.6853333333333333,0.7759569892473117,0.7007299270072993
0.5326653306613226,0.75358356658866,0.6880000000000001,0.7792043010752687,0.7051094890510947
0.533066132264529,0.7457174283671562,0.696,0.7767096774193548,0.7036496350364962
0.5334669338677355,0.7522599625514304,0.6666666666666666,0.7748817204301075,0.6963503649635037
0.5338677354709419,0.7444953051643193,0.6880000000000001,0.7763655913978494,0.6992700729927007
0.5342685370741482,0.7422804392953647,0.6933333333333334,0.7777849462365591,0.7007299270072993
0.5346693386773547,0.7511609236777568,0.6666666666666667,0.7781505376344086,0.6963503649635037
0.5350701402805611,0.747534946784232,0.6773333333333333,0.7744086021505378,0.6978102189781021
0.5354709418837675,0.7435186811200205,0.6639999999999999,0.7756129032258066,0.6905109489051096
0.535871743486974,0.7481193476956189,0.664,0.7780215053763441,0.6934306569343065
0.5362725450901804,0.7553995561567775,0.6666666666666666,0.7792473118279569,0.6992700729927008
0.5366733466933867,0.749809587104669,0.6693333333333333,0.7728817204301076,0.6963503649635037
0.5370741482965932,0.7407984628066409,0.6559999999999999,0.770752688172043,0.6861313868613139
0.5374749498997996,0.7546321967092158,0.6853333333333335,0.7756774193548388,0.7065693430656934
0.5378757515030059,0.740505033659763,0.6613333333333333,0.7729462365591397,0.6875912408759124
0.5382765531062124,0.7369184184500137,0.6666666666666666,0.7781935483870969,0.6861313868613139
0.5386773547094188,0.7484409667923425,0.6559999999999999,0.7744086021505375,0.6905109489051094
0.5390781563126252,0.7480927671290903,0.6639999999999999,0.7768172043010754,0.6934306569343065
0.5394789579158317,0.7545765103657077,0.6639999999999999,0.7753978494623656,0.6978102189781021
0.5398797595190381,0.7404607599668883,0.6613333333333333,0.7747741935483872,0.6875912408759125
0.5402805611222445,0.7526714229757707,0.6693333333333333,0.7766451612903226,0.6978102189781022
0.5406813627254509,0.753999753351024,0.6639999999999999,0.7731397849462366,0.6978102189781021
0.5410821643286573,0.7506114667804809,0.6826666666666668,0.7748817204301075,0.7021897810218978
0.5414829659318637,0.7395700316364683,0.672,0.7735698924731182,0.6905109489051094
0.5418837675350701,0.7515852652132399,0.6559999999999999,0.7797634408602151,0.691970802919708
0.5422845691382765,0.7488389400731876,0.6613333333333333,0.7775483870967742,0.691970802919708
0.5426853707414829,0.7587119367651878,0.6719999999999999,0.7752473118279569,0.7036496350364964
0.5430861723446894,0.7567473509208738,0.6453333333333333,0.7737204301075268,0.691970802919708
0.5434869739478958,0.7555032638594282,0.6479999999999999,0.7742580645161291,0.691970802919708
0.5438877755511022,0.7412478278778591,0.6533333333333333,0.778279569892473,0.6861313868613139
0.5442885771543086,0.7504872915654849,0.672,0.7801505376344086,0.6978102189781021
0.544689378757515,0.7363876204972095,0.6586666666666666,0.7739354838709678,0.6846715328467153
0.5450901803607214,0.7454378741695137,0.6453333333333332,0.774,0.6846715328467153
0.5454909819639279,0.7653656858406556,0.6586666666666667,0.7798064516129031,0.7036496350364964
0.5458917835671342,0.7445773042328675,0.6639999999999999,0.7749247311827958,0.6905109489051096
0.5462925851703406,0.7471635610766045,0.6453333333333333,0.772,0.6861313868613138
0.5466933867735471,0.7552824174423052,0.6533333333333333,0.775763440860215,0.6948905109489051
0.5470941883767535,0.7603264921984824,0.6426666666666667,0.7734408602150538,0.6934306569343065
0.5474949899799599,0.757945205479452,0.656,0.7825376344086021,0.6963503649635036
0.5478957915831664,0.7551867410673602,0.6586666666666667,0.7750967741935483,0.6963503649635034
0.5482965931863727,0.7510098837539342,0.6506666666666666,0.7740645161290323,0.6905109489051096
0.5486973947895791,0.7574340173958103,0.6506666666666666,0.7756344086021505,0.6948905109489052
0.5490981963927856,0.7473024482033483,0.6506666666666666,0.7749032258064517,0.689051094890511
0.549498997995992,0.7383840858060087,0.6559999999999999,0.7752043010752688,0.6846715328467153
0.5498997995991983,0.7516717472703689,0.6533333333333334,0.7736344086021505,0.691970802919708
0.5503006012024048,0.7421428571428572,0.6453333333333333,0.7775698924731183,0.6832116788321169
0.5507014028056112,0.7610346493489601,0.6346666666666667,0.776752688172043,0.6905109489051096
0.5511022044088176,0.756918433678997,0.6426666666666667,0.7766881720430108,0.6905109489051094
0.5515030060120241,0.7526986205148027,0.6426666666666667,0.7750322580645161,0.689051094890511
0.5519038076152305,0.7514598606813392,0.6533333333333333,0.7756344086021505,0.691970802919708
0.5523046092184368,0.749967726220923,0.6506666666666666,0.7749677419354839,0.6905109489051096
0.5527054108216433,0.7438060730612867,0.6426666666666666,0.7727956989247312,0.6832116788321168
0.5531062124248497,0.7488321879748702,0.6346666666666667,0.7786666666666667,0.6832116788321169
0.5535070140280561,0.7531423255107466,0.6506666666666667,0.7766451612903226,0.6919708029197081
0.5539078156312625,0.7616727682343002,0.6266666666666667,0.7770537634408602,0.6875912408759125
0.5543086172344689,0.7527045207894829,0.6559999999999999,0.7797204301075268,0.6934306569343065
0.5547094188376753,0.7633522468816587,0.6346666666666667,0.7769677419354839,0.691970802919708
0.5551102204408818,0.7564730240439265,0.6373333333333334,0.7784516129032258,0.6890510948905109
0.5555110220440882,0.7523683106197058,0.632,0.7786236559139785,0.6846715328467154
0.5559118236472946,0.7624591723481845,0.6373333333333334,0.7785161290322581,0.691970802919708
0.556312625250501,0.7620560287082199,0.6479999999999999,0.7791397849462365,0.6963503649635037
0.5567134268537074,0.7587659508247744,0.6426666666666667,0.7773333333333333,0.691970802919708
0.5571142284569138,0.7656489262371615,0.64,0.7780000000000001,0.6948905109489052
0.5575150300601202,0.7674728407871516,0.6453333333333333,0.7783655913978494,0.6978102189781021
0.5579158316633266,0.7608444029535684,0.6559999999999999,0.7752043010752687,0.6992700729927007
0.558316633266533,0.7537752646754484,0.6399999999999999,0.7766666666666667,0.6875912408759124
0.5587174348697395,0.7651267472162995,0.6453333333333333,0.7795698924731183,0.6978102189781021
0.5591182364729459,0.7607344437533116,0.64,0.7757849462365591,0.691970802919708
0.5595190380761523,0.7681054302547328,0.64,0.7773333333333335,0.6963503649635037
0.5599198396793587,0.7710305841685965,0.6293333333333334,0.7765591397849463,0.6948905109489051
0.5603206412825651,0.7679342799601421,0.6373333333333334,0.7756129032258064,0.6963503649635036
0.5607214428857715,0.7597130868026392,0.6346666666666667,0.7757204301075268,0.6905109489051096
0.561122244488978,0.7603404280084541,0.64,0.7759139784946236,0.6919708029197081
0.5615230460921843,0.7694925740865035,0.632,0.7750967741935484,0.6948905109489052
0.5619238476953907,0.7520234438297553,0.6266666666666667,0.7785161290322581,0.6817518248175183
0.5623246492985972,0.7618893474830701,0.6213333333333333,0.7760215053763441,0.6861313868613139
0.5627254509018036,0.7706446279673892,0.6213333333333334,0.7734408602150538,0.6905109489051096
0.56312625250501,0.7594887889005536,0.632,0.775505376344086,0.6875912408759124
0.5635270541082165,0.7679407916331991,0.6346666666666666,0.7807741935483871,0.6948905109489052
0.5639278557114228,0.7588040776844263,0.6213333333333333,0.772516129032258,0.6846715328467153
0.5643286573146292,0.7700400228702116,0.6319999999999999,0.7749032258064517,0.6948905109489052
0.5647294589178357,0.7589409442930569,0.6266666666666667,0.7762150537634408,0.6861313868613139
0.5651302605210421,0.7565369424805796,0.624,0.7767741935483871,0.6846715328467153
0.5655310621242484,0.7565409926651642,0.616,0.7765806451612903,0.6802919708029197
0.5659318637274549,0.7577283709909184,0.6346666666666666,0.7805591397849462,0.6890510948905109
0.5663326653306613,0.7610788340200105,0.6213333333333333,0.7749032258064517,0.6861313868613139
0.5667334669338677,0.759590068489902,0.608,0.7810322580645161,0.6802919708029196
0.5671342685370742,0.770096060577615,0.624,0.7778494623655914,0.691970802919708
0.5675350701402806,0.7559091644684767,0.616,0.7768817204301076,0.6802919708029197
0.5679358717434869,0.768830742999541,0.6346666666666667,0.7777849462365591,0.6948905109489051
0.5683366733466934,0.7675175164333148,0.6186666666666667,0.7781290322580645,0.6890510948905109
0.5687374749498998,0.765286773678776,0.6266666666666667,0.7764301075268818,0.6905109489051096
0.5691382765531062,0.7412012306351929,0.6026666666666667,0.7756559139784945,0.667153284671533
0.5695390781563126,0.7542448193243516,0.6106666666666667,0.7783010752688172,0.6773722627737226
0.569939879759519,0.7611566601382229,0.6133333333333334,0.7800860215053763,0.6832116788321168
0.5703406813627254,0.7673816631130064,0.6213333333333334,0.7774408602150538,0.6890510948905109
0.5707414829659319,0.7492839643682199,0.6133333333333334,0.7751397849462365,0.6744525547445256
0.5711422845691383,0.7677539574853007,0.6133333333333333,0.7791397849462367,0.6861313868613139
0.5715430861723447,0.7718108179188217,0.616,0.7795913978494624,0.689051094890511
0.571943887775551,0.7719424917439682,0.6186666666666667,0.7797204301075269,0.6905109489051096
0.5723446893787575,0.7735954714744974,0.6293333333333334,0.7771612903225806,0.6963503649635037
0.5727454909819639,0.7658087174263646,0.608,0.7782580645161291,0.6832116788321169
0.5731462925851702,0.7598317711649498,0.6133333333333334,0.7783655913978494,0.6817518248175183
0.5735470941883767,0.7625174825174825,0.6186666666666667,0.7753978494623656,0.6861313868613139
0.5739478957915831,0.7680428713077967,0.616,0.782752688172043,0.6875912408759125
0.5743486973947896,0.7553380420221929,0.5973333333333334,0.7780860215053764,0.672992700729927
0.574749498997996,0.7711136974361958,0.616,0.7734193548387096,0.6890510948905109
0.5751503006012024,0.7608222160090149,0.6133333333333334,0.7787956989247312,0.6817518248175183
0.5755511022044089,0.7645020667918836,0.608,0.780989247311828,0.6832116788321168
0.5759519038076152,0.7604181326617532,0.608,0.7760645161290323,0.6802919708029198
0.5763527054108216,0.7738894042465471,0.6026666666666667,0.7809677419354839,0.6861313868613139
0.576753507014028,0.7745759483664694,0.6213333333333333,0.7751397849462365,0.6934306569343065
0.5771543086172344,0.7606465997770345,0.5999999999999999,0.7779784946236559,0.6773722627737226
0.5775551102204408,0.771444733836229,0.592,0.7779569892473118,0.6788321167883212
0.5779559118236473,0.7729621302703926,0.6133333333333334,0.7723870967741936,0.6890510948905109
0.5783567134268537,0.759000022511875,0.6026666666666667,0.7761290322580644,0.6773722627737226
0.5787575150300601,0.756370379065995,0.6053333333333333,0.778236559139785,0.6773722627737225
0.5791583166332666,0.7702466624947851,0.6026666666666667,0.7744516129032258,0.6832116788321168
0.5795591182364729,0.7733279648808585,0.6,0.7792043010752688,0.6846715328467152
0.5799599198396793,0.7632823580063484,0.6133333333333334,0.7758924731182795,0.6832116788321168
0.5803607214428858,0.7722162214761835,0.5973333333333333,0.7801075268817204,0.6832116788321169
0.5807615230460922,0.7614587860350572,0.5893333333333334,0.7761505376344087,0.672992700729927
0.5811623246492985,0.7752182044146331,0.616,0.7746451612903226,0.691970802919708
0.581563126252505,0.7899141038423192,0.6026666666666667,0.778236559139785,0.6948905109489051
0.5819639278557114,0.7627153331315373,0.6,0.7789892473118278,0.6788321167883211
0.5823647294589178,0.7757230392156862,0.592,0.779483870967742,0.6817518248175183
0.5827655310621243,0.7717811182443992,0.6,0.779225806451613,0.6832116788321168
0.5831663326653307,0.7731446568301623,0.5866666666666667,0.7775268817204302,0.6788321167883211
0.583567134268537,0.7802222068072512,0.608,0.7773978494623656,0.6905109489051094
0.5839679358717434,0.7624668171775951,0.6,0.7734623655913979,0.6788321167883211
0.5843687374749499,0.7617481791815932,0.5866666666666667,0.7721075268817205,0.672992700729927
0.5847695390781563,0.7644397207116835,0.5866666666666667,0.7776129032258065,0.6744525547445256
0.5851703406813626,0.7643182043932982,0.584,0.7796774193548386,0.672992700729927
0.5855711422845691,0.7615575775764851,0.5946666666666667,0.7761935483870968,0.6759124087591241
0.5859719438877755,0.7741289592760181,0.6106666666666667,0.7741290322580646,0.6890510948905109
0.586372745490982,0.7752256054459401,0.5973333333333334,0.7756989247311827,0.6846715328467152
0.5867735470941884,0.7673060384955546,0.5786666666666667,0.7738709677419355,0.672992700729927
0.5871743486973948,0.7705297032606147,0.592,0.7762365591397848,0.6788321167883211
0.5875751503006011,0.7705130589517357,0.5920000000000001,0.7757419354838709,0.6802919708029197
0.5879759519038076,0.7664267758385406,0.584,0.7757849462365591,0.6744525547445257
0.588376753507014,0.7649770386717109,0.5866666666666667,0.7785591397849462,0.6744525547445256
0.5887775551102205,0.777655457928847,0.592,0.7821720430107526,0.6832116788321168
0.5891783567134268,0.7685663435712491,0.5946666666666667,0.7786881720430107,0.6802919708029197
0.5895791583166332,0.7598053917956277,0.5866666666666667,0.7759784946236559,0.6715328467153285
0.5899799599198396,0.7770749579116984,0.5733333333333333,0.7730107526881721,0.6759124087591241
0.5903807615230461,0.775729106600546,0.5786666666666667,0.7779569892473118,0.6773722627737226
0.5907815631262525,0.7693253539629252,0.5946666666666667,0.7718064516129033,0.6802919708029197
0.591182364729459,0.7745284714028162,0.5680000000000001,0.7789247311827956,0.672992700729927
0.5915831663326653,0.7653868799594703,0.5786666666666667,0.7764516129032257,0.6715328467153284
0.5919839679358717,0.7715979980589431,0.584,0.7776559139784947,0.6773722627737226
0.5923847695390781,0.7798812100733857,0.5840000000000001,0.7783010752688172,0.6817518248175183
0.5927855711422845,0.765472420849332,0.5733333333333334,0.7812043010752688,0.67007299270073
0.5931863727454909,0.769583364211712,0.5706666666666667,0.7731827956989246,0.6700729927007298
0.5935871743486973,0.7745015180671863,0.5813333333333334,0.7784731182795699,0.6773722627737226
0.5939879759519038,0.7740213873472552,0.5813333333333334,0.7758924731182797,0.6773722627737226
0.5943887775551102,0.7773167234647046,0.584,0.7799784946236559,0.6802919708029197
0.5947895791583167,0.784038440298349,0.5573333333333333,0.7751612903225806,0.672992700729927
0.595190380761523,0.7762484328058099,0.5786666666666667,0.7760430107526882,0.6773722627737226
0.5955911823647294,0.7697024624113566,0.576,0.7749677419354838,0.672992700729927
0.5959919839679358,0.7676407081260704,0.5599999999999999,0.7738064516129033,0.6656934306569343
0.5963927855711423,0.7690414344466294,0.5626666666666666,0.7798709677419353,0.6671532846715328
0.5967935871743486,0.7750459077685393,0.5946666666666667,0.776516129032258,0.6832116788321168
0.597194388777555,0.7722085610200364,0.5599999999999999,0.7735698924731184,0.6686131386861314
0.5975951903807615,0.7765934816549571,0.5599999999999999,0.7803870967741936,0.6700729927007298
0.5979959919839679,0.7725734000185237,0.5706666666666667,0.775483870967742,0.672992700729927
0.5983967935871743,0.7786350402037117,0.5653333333333332,0.777010752688172,0.672992700729927
0.5987975951903808,0.7683064288378738,0.5599999999999999,0.7731397849462365,0.6671532846715328
0.5991983967935871,0.7814947538337368,0.5733333333333334,0.774,0.6788321167883212
0.5995991983967935,0.7729056994850488,0.5599999999999999,0.7796129032258066,0.6686131386861314
0.6,0.7698517966550753,0.5519999999999999,0.7756344086021506,0.6642335766423357
